token,cluster,freq,token_len
"cc,c,P2,9,8,a,Z",9,1,7
"cc,c,P2,a,2",8,1,5
"cc,c,P2,a,N,c,o",0,1,7
"cc,c,P2,a,Z",1,3,5
"cc,c,P2,a,Z,a,m",5,1,7
"cc,c,P2,a,m",1,1,5
"cc,c,P2,a,n",0,1,5
"cc,c,P2,c,8,9",1,1,6
"cc,c,P2,c,9",9,8,5
"cc,c,P2,c,a,Q",0,1,6
"cc,c,P2,c,a,Z",7,1,6
"cc,c,P2,c,a,x",9,1,6
"cc,c,P2,c,c,8,9",8,4,7
"cc,c,P2,c,c,9",0,4,6
"cc,c,P2,cc,8,9",1,2,6
"cc,c,P2,cc,9",3,4,5
"cc,c,P2,cc,a,Q",4,1,6
"cc,c,P2,cc,a,Z",2,1,6
"cc,c,P2,cc,c,8",0,1,6
"cc,c,P2,cc,c,8,9",1,2,7
"cc,c,P2,cc,c,9",6,1,6
"cc,c,P2,cc,c,P2,9",9,1,7
"cc,c,P2,cc,c,o,x",5,1,7
"cc,c,P2,o,M,9",3,1,6
"cc,c,P2,o,x",1,1,5
"cc,c,Q",3,1,3
"cc,c,Z",5,3,3
"cc,c,Z,9",4,1,4
"cc,c,a,2",5,1,4
"cc,c,a,8,9",7,1,5
"cc,c,a,?",6,1,4
"cc,c,a,Q",6,7,4
"cc,c,a,Q,9",2,1,5
"cc,c,a,Q,a,Z",0,1,6
"cc,c,a,Z",6,51,4
"cc,c,a,Z,9",6,1,5
"cc,c,a,Z,c,c,?",5,1,7
"cc,c,a,Z,o,Z,9",2,1,7
"cc,c,a,Z,o,m",0,1,6
"cc,c,a,c,N,c,9",6,1,7
"cc,c,a,i",5,2,4
"cc,c,a,m",5,3,4
"cc,c,a,n",7,3,4
"cc,c,a,x",4,31,4
"cc,c,a,x,2",2,1,5
"cc,c,a,x,9",4,2,5
"cc,c,a,x,9?",6,1,5
"cc,c,a,x,N,a,m",4,1,7
"cc,c,a,x,N,a,x",4,1,7
"cc,c,a,x,Z,o,Z",7,1,7
"cc,c,a,x,a,n",6,1,6
"cc,c,a,x,a,x,c^c,9",4,1,8
"cc,c,a,x,o,Z",6,1,6
"cc,c,a,x,o,x",1,1,6
"cc,c,a?,Z",0,1,4
"cc,c,c,2",5,32,4
"cc,c,c,2,9",5,1,5
"cc,c,c,2,c,c,2",5,1,7
"cc,c,c,8",0,4,4
"cc,c,c,8,9",0,56,5
"cc,c,c,8,a,2",9,1,6
"cc,c,c,8,a,Z",0,4,6
"cc,c,c,8,a,m",0,3,6
"cc,c,c,8,a,n",0,2,6
"cc,c,c,8,a,x",4,1,6
"cc,c,c,8,a,x,a,m",1,1,8
"cc,c,c,8,x,2",7,1,6
"cc,c,c,8?,9",0,1,5
"cc,c,c,9",6,160,4
"cc,c,c,9,M,a,x",4,1,7
"cc,c,c,9,M,c,9",2,1,7
"cc,c,c,9,N,a,Q",2,1,7
"cc,c,c,9,N,c,o",2,1,7
"cc,c,c,9?",8,1,4
"cc,c,c,?",6,2,4
"cc,c,c,?,2",9,1,5
"cc,c,c,M",3,1,4
"cc,c,c,M,9",4,5,5
"cc,c,c,M,a",0,1,5
"cc,c,c,M,a,Q",1,1,6
"cc,c,c,M,a,Z",8,1,6
"cc,c,c,M,c,8",7,1,6
"cc,c,c,M,c,8,9",9,1,7
"cc,c,c,M,c,9",4,26,6
"cc,c,c,M,c,a,Q",6,1,7
"cc,c,c,M,c,c,8,9",1,2,8
"cc,c,c,M,c,c,9",0,7,7
"cc,c,c,M,cc,9",5,1,6
"cc,c,c,N,9",4,22,5
"cc,c,c,N,a,Z",3,1,6
"cc,c,c,N,a,m",7,1,6
"cc,c,c,N,a,n",0,3,6
"cc,c,c,N,c,8",6,1,6
"cc,c,c,N,c,8,9",4,2,7
"cc,c,c,N,c,9",4,48,6
"cc,c,c,N,c,c,8",0,1,7
"cc,c,c,N,c,c,9",6,9,7
"cc,c,c,N,c,o",6,2,6
"cc,c,c,N,c,o,x",7,1,7
"cc,c,c,N,c?,c,9",0,1,7
"cc,c,c,N,c^c,c,c,9",7,1,8
"cc,c,c,P1",4,1,4
"cc,c,c,P1,9",9,1,5
"cc,c,c,P1,a,m",4,1,6
"cc,c,c,P1,a,x,a,m",9,1,8
"cc,c,c,P2,c,c,8,9",1,1,8
"cc,c,c,P2,c,c,9",1,2,7
"cc,c,c,a,Z",6,2,5
"cc,c,c,a,m",4,2,5
"cc,c,c,a,x",2,3,5
"cc,c,c,c",9,1,4
"cc,c,c,c,2",4,1,5
"cc,c,c,c,8,a,m",6,1,7
"cc,c,c,c,9",6,9,5
"cc,c,c,c,M,9",0,1,6
"cc,c,c,c,M,c,9",3,1,7
"cc,c,c,c,N,9",7,1,6
"cc,c,c,c,N,a,i",6,1,7
"cc,c,c,c,N,c,o,8,9",3,1,9
"cc,c,c,c,a,x",5,1,6
"cc,c,c,c,c",3,1,5
"cc,c,c,c,o",6,1,5
"cc,c,c,c?",0,1,4
"cc,c,c,o",0,16,4
"cc,c,c,o,2",6,5,5
"cc,c,c,o,8",6,1,5
"cc,c,c,o,8,2",2,1,6
"cc,c,c,o,8,9",2,9,6
"cc,c,c,o,8,9,2,a,x",5,1,9
"cc,c,c,o,8,a,Q",3,1,7
"cc,c,c,o,9",9,1,5
"cc,c,c,o,M,a,m",3,1,7
"cc,c,c,o,N,c,c,9",2,1,8
"cc,c,c,o,Z",2,12,5
"cc,c,c,o,Z,P1,o,Z",6,1,8
"cc,c,c,o,o,x",9,1,6
"cc,c,c,o,x",2,10,5
"cc,c,c,o,x,8,9",0,1,7
"cc,c,c,o,x,8,a,i,Z",2,1,9
"cc,c,c,o?,8,9",2,1,6
"cc,c,c,x",6,1,4
"cc,c,c?,N,c,c,9",6,1,7
"cc,c,c^c,9",8,1,4
"cc,c,cc,8,a,m",7,1,6
"cc,c,cc,9",4,1,4
"cc,c,cc,c,9",7,1,5
"cc,c,cc,o,x",1,1,5
"cc,c,i?,Z",6,1,4
"cc,c,o",8,67,3
"cc,c,o,2",2,28,4
"cc,c,o,2,8,9",9,1,6
"cc,c,o,2,a,m",6,1,6
"cc,c,o,2,c,c,2,c,9",8,1,9
"cc,c,o,8",0,4,4
"cc,c,o,8,9",8,79,5
"cc,c,o,8,9,2",9,1,6
"cc,c,o,8,N,c,8,9",9,1,8
"cc,c,o,8,a,Q",2,1,6
"cc,c,o,8,a,Z",8,4,6
"cc,c,o,8,a,m",8,10,6
"cc,c,o,8,a,m+",0,1,6
"cc,c,o,8,a,n",6,8,6
"cc,c,o,8,a,x",0,7,6
"cc,c,o,8,a,x,o,x",0,1,8
"cc,c,o,8,c,c,9",7,1,7
"cc,c,o,8,c,c,c,9",7,1,8
"cc,c,o,8,cc,2",8,1,6
"cc,c,o,8,cc,9",1,1,6
"cc,c,o,8,o,Z",5,3,6
"cc,c,o,8,o,m",9,1,6
"cc,c,o,8,o?,?",0,1,6
"cc,c,o,8,x",6,1,5
"cc,c,o,9",2,3,4
"cc,c,o,?",1,1,4
"cc,c,o,?,N,c,9",5,1,7
"cc,c,o,M",7,1,4
"cc,c,o,M,8,a,m",8,1,7
"cc,c,o,M,9",0,4,5
"cc,c,o,M,9,8,9",6,1,7
"cc,c,o,M,a,Z",5,1,6
"cc,c,o,M,a,n",7,1,6
"cc,c,o,M,c,9",2,1,6
"cc,c,o,M,c,c,9",7,1,7
"cc,c,o,M,cc,9",8,1,6
"cc,c,o,M,cc,a,Z",5,1,7
"cc,c,o,M,cc,c,9",7,1,7
"cc,c,o,M,o,N,c,o,x",3,1,9
"cc,c,o,M,o,m",9,1,6
"cc,c,o,M,o,x",3,2,6
"cc,c,o,N",6,1,4
"cc,c,o,N,9",2,8,5
"cc,c,o,N,a,Q",8,2,6
"cc,c,o,N,a,Z",8,1,6
"cc,c,o,N,a,m",9,2,6
"cc,c,o,N,a,n",4,4,6
"cc,c,o,N,a,x",2,2,6
"cc,c,o,N,a,x,9",9,1,7
"cc,c,o,N,c,8",0,1,6
"cc,c,o,N,c,8,9",6,2,7
"cc,c,o,N,c,9",6,2,6
"cc,c,o,N,c,a,n?",6,1,7
"cc,c,o,N,c,c,8,9",4,1,8
"cc,c,o,N,c,c,9",0,6,7
"cc,c,o,N,c,c,a,2",6,1,8
"cc,c,o,N,c,o,2",2,1,7
"cc,c,o,N,c,o,x",7,3,7
"cc,c,o,N,cc,9",6,1,6
"cc,c,o,N,cc,c,9",2,1,7
"cc,c,o,N,cc,c,M",5,1,7
"cc,c,o,N,o,Z",8,1,6
"cc,c,o,P1,c,9",9,1,6
"cc,c,o,P2",1,1,4
"cc,c,o,P2,9",0,1,5
"cc,c,o,P2,a,m",6,1,6
"cc,c,o,P2,cc,c,o,8",8,1,8
"cc,c,o,P2,cc,o,Z",5,1,7
"cc,c,o,P2,o,Z",9,1,6
"cc,c,o,Q",8,9,4
"cc,c,o,Q,a,Q",2,1,6
"cc,c,o,Z",2,77,4
"cc,c,o,Z,9",5,3,5
"cc,c,o,Z,a,m",2,3,6
"cc,c,o,Z,a,x,9",7,1,7
"cc,c,o,Z,o",5,1,5
"cc,c,o,Z,o,x",8,1,6
"cc,c,o,Z,o,x,2",4,1,7
"cc,c,o,a,Z",8,3,5
"cc,c,o,a,m",7,1,5
"cc,c,o,a,x",0,1,5
"cc,c,o,c,M",4,1,5
"cc,c,o,c,M,c,9",8,4,7
"cc,c,o,c,M,c,c,9",0,1,8
"cc,c,o,c,N,a,9",8,1,7
"cc,c,o,c,N,a,Z",6,1,7
"cc,c,o,c,N,c,9",2,7,7
"cc,c,o,c,N,c,c,9",7,1,8
"cc,c,o,c,P2,c,9",9,1,7
"cc,c,o,c,P2,c,c,9",0,2,8
"cc,c,o,c,c,c,2",2,1,7
"cc,c,o,i,c,c,2",3,1,7
"cc,c,o,o,Z",6,1,5
"cc,c,o,x",2,152,4
"cc,c,o,x,2",2,2,5
"cc,c,o,x,8,9",2,7,6
"cc,c,o,x,8,a,n",5,1,7
"cc,c,o,x,9",6,4,5
"cc,c,o,x,M,a,Z",7,1,7
"cc,c,o,x,M,a,n",4,1,7
"cc,c,o,x,M,cc,c,8,a,m?",7,1,10
"cc,c,o,x,N,a,Z,9",8,1,8
"cc,c,o,x,N,a,n",4,1,7
"cc,c,o,x,N,c,8,9",7,1,8
"cc,c,o,x,N,c,c,8,9",0,2,9
"cc,c,o,x,N,c,c,9",4,1,8
"cc,c,o,x,N,cc,P2,cc,9",8,1,9
"cc,c,o,x,c^c,9",4,1,6
"cc,c,o,x,cc,8,9",0,1,7
"cc,c,o,x,cc,c,9",4,2,7
"cc,c,o,x,o,Z",7,2,6
"cc,c,x,a,x",6,1,5
"cc,c?,cc,c,9",6,1,5
"cc,c^c,8",9,1,3
"cc,c^c,9",4,3,3
"cc,c^c,N,9",2,1,4
"cc,c^c,o",0,1,3
"cc,c^c,o,M,9",5,1,5
"cc,c^c,o,x",6,1,4
"cc,cc,2,M,9",5,1,5
"cc,cc,8,9",9,1,4
"cc,cc,9",6,2,3
"cc,cc,a,m",5,1,4
"cc,cc,c,c,9",2,1,5
"cc,cc,o,M,9",3,1,5
"cc,i,9",3,1,3
"cc,i,o,Q",3,1,4
"cc,i,o,a,Z",7,1,5
"cc,i,o,x",5,1,4
"cc,o",5,70,2
"cc,o,2",2,33,3
"cc,o,2,9",5,1,4
"cc,o,2,a,Z",5,1,5
"cc,o,2,a,Z,o,c^c,o,x",6,1,9
"cc,o,2,a,m",2,2,5
"cc,o,2,a,x,2",2,1,6
"cc,o,2,cc,9",3,1,5
"cc,o,2,o,Z,9",5,1,6
"cc,o,2,o,x,N",7,1,6
"cc,o,2?",2,1,3
"cc,o,8",7,7,3
"cc,o,8,2",5,2,4
"cc,o,8,8,9",0,1,5
"cc,o,8,8,a,x",3,1,6
"cc,o,8,9",8,83,4
"cc,o,8,9,2",3,1,5
"cc,o,8,9,N,cc,9",3,1,7
"cc,o,8,?",1,1,4
"cc,o,8,a,Q",5,1,5
"cc,o,8,a,Z",7,13,5
"cc,o,8,a,i",2,1,5
"cc,o,8,a,i,Z",3,1,6
"cc,o,8,a,m",5,45,5
"cc,o,8,a,n",0,7,5
"cc,o,8,a,x",7,5,5
"cc,o,8,a,x,9",5,3,6
"cc,o,8,a,x,Q",5,1,6
"cc,o,8,a,x,Z",1,1,6
"cc,o,8,c,9",5,2,5
"cc,o,8,cc,9",5,2,5
"cc,o,8,o",3,1,4
"cc,o,8,o,Z",2,1,5
"cc,o,8,o,x",8,2,5
"cc,o,8,o,x,8,9",7,1,7
"cc,o,8,x",3,1,4
"cc,o,9",5,9,3
"cc,o,9,N,a,m",3,1,6
"cc,o,9,P2,c^c,c,8,9",8,1,8
"cc,o,?",5,3,3
"cc,o,?,2",3,1,4
"cc,o,?,2,9",5,1,5
"cc,o,?,M,c,9",5,1,6
"cc,o,?,M,c,a,Z",7,1,7
"cc,o,?,P1,cc,9",9,1,6
"cc,o,?,c,2",2,1,5
"cc,o,M",3,3,3
"cc,o,M,2",5,1,4
"cc,o,M,9",3,35,4
"cc,o,M,9?",0,1,4
"cc,o,M,a,2",7,1,5
"cc,o,M,a,Q",6,4,5
"cc,o,M,a,Z",6,8,5
"cc,o,M,a,i,Z",7,2,6
"cc,o,M,a,m",7,8,5
"cc,o,M,a,n",8,4,5
"cc,o,M,a,x",7,4,5
"cc,o,M,c,8,9",0,1,6
"cc,o,M,c,9",2,3,5
"cc,o,M,c,a,n",0,1,6
"cc,o,M,c,c,9",0,2,6
"cc,o,M,c,c,c,9",5,1,7
"cc,o,M,c,c,c,c",3,1,7
"cc,o,M,c,o,x",3,2,6
"cc,o,M,c^c,9",5,1,5
"cc,o,M,c^c,c",1,1,5
"cc,o,M,c^c,o,x",3,1,6
"cc,o,M,cc,2",0,1,5
"cc,o,M,cc,8,9",4,2,6
"cc,o,M,cc,9",3,12,5
"cc,o,M,cc,c,8,9",0,1,7
"cc,o,M,cc,c,9",3,4,6
"cc,o,M,cc,c,c,9",5,1,7
"cc,o,M,cc,c,o,x",5,1,7
"cc,o,M,cc,o",5,1,5
"cc,o,M,cc,o,8,9",5,1,7
"cc,o,M,cc,o,Z",3,1,6
"cc,o,M,cc,o,x",5,1,6
"cc,o,M,o",9,2,4
"cc,o,M,o,8,9",3,1,6
"cc,o,M,o,Q",6,2,5
"cc,o,M,o,Z",2,4,5
"cc,o,M,o,x",3,5,5
"cc,o,M,o,x,2",2,3,6
"cc,o,N",5,3,3
"cc,o,N,9",3,37,4
"cc,o,N,9,M",5,1,5
"cc,o,N,a,Q",3,4,5
"cc,o,N,a,Z",0,6,5
"cc,o,N,a,Z,o",9,1,6
"cc,o,N,a,i",5,2,5
"cc,o,N,a,i,Z",7,1,6
"cc,o,N,a,m",0,16,5
"cc,o,N,a,n",7,10,5
"cc,o,N,a,x",4,5,5
"cc,o,N,a,x,9",5,1,6
"cc,o,N,c,2,c,9",7,1,7
"cc,o,N,c,8,9",0,4,6
"cc,o,N,c,8,a,i,Z",1,1,8
"cc,o,N,c,8,a,x",1,1,7
"cc,o,N,c,9",2,6,5
"cc,o,N,c,a,8,9",5,1,7
"cc,o,N,c,a,x",6,1,6
"cc,o,N,c,c,8,9",0,2,7
"cc,o,N,c,c,9",4,11,6
"cc,o,N,c,c,a,m",4,1,7
"cc,o,N,c,c,c,9",4,1,7
"cc,o,N,c,c,o",5,1,6
"cc,o,N,c,c,o,8,9",5,2,8
"cc,o,N,c,c,o,8,o,x",9,1,9
"cc,o,N,c,c,o,N,9",5,1,8
"cc,o,N,c,o",5,3,5
"cc,o,N,c,o,2",5,1,6
"cc,o,N,c,o,8,9",8,3,7
"cc,o,N,c,o,Z",5,1,6
"cc,o,N,c,o,x",2,3,6
"cc,o,N,c^c,9",5,1,5
"cc,o,N,c^c,cc,9",3,1,6
"cc,o,N,c^c,o,Z",5,1,6
"cc,o,N,cc,2,9",5,1,6
"cc,o,N,cc,9",5,17,5
"cc,o,N,cc,a,m",5,1,6
"cc,o,N,cc,c,8,9",0,1,7
"cc,o,N,cc,c,9",6,3,6
"cc,o,N,cc,c,c,9",3,1,7
"cc,o,N,cc,c,o",3,1,6
"cc,o,N,cc,o",5,1,5
"cc,o,N,cc,o,8,a,m",5,1,8
"cc,o,N,cc,o,Z",5,1,6
"cc,o,N,cc,o,x",5,4,6
"cc,o,N,o",9,1,4
"cc,o,N,o,8,9",3,2,6
"cc,o,N,o,?,c^c,c",5,1,7
"cc,o,N,o,N,o,Z",5,1,7
"cc,o,N,o,Z",2,5,5
"cc,o,N,o,Z,a,i",5,1,7
"cc,o,N,o,Z,a,m",9,1,7
"cc,o,N,o,a,m",9,1,6
"cc,o,N,o,x",2,3,5
"cc,o,N,o,x,8,9",3,1,7
"cc,o,N,o,x,Q",2,1,6
"cc,o,P1",3,2,3
"cc,o,P1,9?,8,9",3,1,6
"cc,o,P1,a,Z,9",6,1,6
"cc,o,P1,a,x,9",9,1,6
"cc,o,P1,cc,8,9",0,1,6
"cc,o,P1,cc,9",8,1,5
"cc,o,P1,cc,o,8,9",5,1,7
"cc,o,P1,cc,o,x",9,1,6
"cc,o,P1,o,cc,c,P2,8,9",6,1,9
"cc,o,P1,o,x",2,1,5
"cc,o,P2",3,1,3
"cc,o,P2,8,a,n",5,1,6
"cc,o,P2,9",2,4,4
"cc,o,P2,a,Z",7,1,5
"cc,o,P2,cc,8,9",9,2,6
"cc,o,P2,cc,9",7,4,5
"cc,o,P2,cc,a,x",9,1,6
"cc,o,P2,cc,c,8,9",1,1,7
"cc,o,P2,cc,c,9",7,1,6
"cc,o,P2,cc,c,c,9",2,1,7
"cc,o,P2,cc,o",2,1,5
"cc,o,P2,cc,o,x",5,1,6
"cc,o,P2,o",5,1,4
"cc,o,P2,o,x",5,1,5
"cc,o,Q",3,15,3
"cc,o,Z",5,212,3
"cc,o,Z,8,9",5,3,5
"cc,o,Z,8,a,Q",8,1,6
"cc,o,Z,9",5,10,4
"cc,o,Z,a,Z",4,1,5
"cc,o,Z,a,m",5,3,5
"cc,o,Z,a,n",6,2,5
"cc,o,Z,a,x,9",5,1,6
"cc,o,Z,c,M,9",5,1,6
"cc,o,Z,c^c,c,8,9",6,1,7
"cc,o,Z,cc,9",9,1,5
"cc,o,Z,cc,c,c,9",5,1,7
"cc,o,Z,cc,o,Z",1,1,6
"cc,o,Z,cc,o,x,2,a,x",2,1,9
"cc,o,Z,o,2,2",5,1,6
"cc,o,Z,o,3",3,1,5
"cc,o,Z,o,8,9",3,1,6
"cc,o,Z,o,Q",5,1,5
"cc,o,Z,o,Z",5,1,5
"cc,o,Z,o,Z,9",2,1,6
"cc,o,Z,o,m",3,1,5
"cc,o,Z,o,x",2,3,5
"cc,o,Z,x,9",8,1,5
"cc,o,a,Z",6,3,4
"cc,o,a,m",0,6,4
"cc,o,a,x",1,1,4
"cc,o,c",3,1,3
"cc,o,c,M,9",5,3,5
"cc,o,c,M,c,9",3,18,6
"cc,o,c,M,c,c,9",2,5,7
"cc,o,c,M,cc,9",1,2,6
"cc,o,c,M,o,9",3,1,6
"cc,o,c,N,9",3,1,5
"cc,o,c,N,?,9",8,1,6
"cc,o,c,N,a,c,9",7,1,7
"cc,o,c,N,a,i,Z",5,1,7
"cc,o,c,N,c,9",2,17,6
"cc,o,c,N,c,?",2,1,6
"cc,o,c,N,c,a,Z",8,2,7
"cc,o,c,N,c,c,8",0,1,7
"cc,o,c,N,c,c,8,9",7,1,8
"cc,o,c,N,c,c,9",8,3,7
"cc,o,c,N,c,o",8,1,6
"cc,o,c,N,c,o,Z",2,1,7
"cc,o,c,N,cc,9",6,1,6
"cc,o,c,N,cc,o,Z",2,1,7
"cc,o,c,P1,9",9,1,5
"cc,o,c,P1,c,o,Z",3,1,7
"cc,o,c,P2,c,9",9,2,6
"cc,o,c,P2,c,c,o,8",8,1,8
"cc,o,c,P2,c,o,Z",5,1,7
"cc,o,c,P2,c,o,x",4,1,7
"cc,o,c,c,2,9",9,1,6
"cc,o,c,c,9",8,1,5
"cc,o,c,c,c,2",7,1,6
"cc,o,c^c,9",5,3,4
"cc,o,c^c,o",3,1,4
"cc,o,cc,2",7,1,4
"cc,o,cc,9",5,4,4
"cc,o,cc,o,Z",5,1,5
"cc,o,i",5,1,3
"cc,o,m",5,13,3
"cc,o,o,Z",5,2,4
"cc,o,x",5,349,3
"cc,o,x,2",5,4,4
"cc,o,x,2,a,n",9,1,6
"cc,o,x,8",0,2,4
"cc,o,x,8,9",5,10,5
"cc,o,x,8,a,Q",3,1,6
"cc,o,x,8,a,Z",5,2,6
"cc,o,x,8,a,m",3,4,6
"cc,o,x,8,a,x",9,1,6
"cc,o,x,8,c^c,9",3,1,6
"cc,o,x,9",5,12,4
"cc,o,x,9,M,a,m",5,1,7
"cc,o,x,?",6,1,4
"cc,o,x,M,a,Q",8,1,6
"cc,o,x,M,a,Z",4,1,6
"cc,o,x,M,a,m",3,1,6
"cc,o,x,N,9",7,4,5
"cc,o,x,N,a,Z",6,3,6
"cc,o,x,N,a,m",6,6,6
"cc,o,x,N,a,n",1,1,6
"cc,o,x,N,a,x",7,2,6
"cc,o,x,N,c,c,8,9",0,3,8
"cc,o,x,N,c,c,9",0,2,7
"cc,o,x,N,c,c,c,8,9",0,2,9
"cc,o,x,N,c,c,c,9",7,1,8
"cc,o,x,N,c,cc,9",0,1,7
"cc,o,x,N,c,o,Q",9,1,7
"cc,o,x,N,c^c,c,8,9",2,1,8
"cc,o,x,N,cc,9",0,1,6
"cc,o,x,N,cc,c,8",4,1,7
"cc,o,x,N,o,Z",5,1,6
"cc,o,x,N,o,x",5,1,6
"cc,o,x,P1,cc,9",9,1,6
"cc,o,x,P1,o,Z",9,1,6
"cc,o,x,P2",2,1,4
"cc,o,x,P2,cc,8",1,1,6
"cc,o,x,Y,9",8,1,5
"cc,o,x,Z,a,x,9",7,1,7
"cc,o,x,a,Z",3,2,5
"cc,o,x,a,m",2,3,5
"cc,o,x,a,x",2,3,5
"cc,o,x,a,x,9",4,1,6
"cc,o,x,c,M,9",5,1,6
"cc,o,x,c,c,c,2",5,1,7
"cc,o,x,c^c,a,x",5,1,6
"cc,o,x,c^c,c,9",2,1,6
"cc,o,x,c^c,c,o,8,9",2,1,8
"cc,o,x,c^c,o",5,1,5
"cc,o,x,cc,a,m",5,1,6
"cc,o,x,cc,c,9",4,2,6
"cc,o,x,cc,c,o,x",2,1,7
"cc,o,x,o",3,1,4
"cc,o,x,o,8,9",2,5,6
"cc,o,x,o,Z",7,6,5
"cc,o,x,o,x",5,2,5
"cc,o,x,o,x,2",3,2,6
"cc,o,x,o,x,9",2,1,6
"cc,o,x,o?",0,1,4
"cc,o,x?",8,1,3
"cc,o?,x",0,1,3
"cc,x",6,28,2
"cc,x,2",6,1,3
"cc,x,8,a,m",1,1,5
"cc,x,Z",0,1,3
"cc,x,a,Q",6,1,4
"cc,x,a,Z",7,1,4
"cc,x,a,m+",6,1,4
"cc,x,a,x",1,1,4
"cc,x,a,x,cc,c,8,9",1,1,8
"cc,x,cc,8,a,m",9,1,6
"cc,x,o,Z",6,2,4
"cc,x,o,x",7,2,4
"cc,x,x",6,2,3
"cc,x,x,o",0,1,4
"cc?,9",5,1,2
"cc?,N,9",5,2,3
"cc?,Z",0,1,2
"cc?,o,Z",9,1,3
h,4,1,1
i,5,2,1
"i,i?,Z,cc,a,x",1,1,6
m+?,3,1,1
o,6,92,1
"o,2",8,24,2
"o,2,?,?",9,1,4
"o,2,N,cc,2,8",2,1,6
"o,2,a,Z,9",9,1,5
"o,2,a,i,Z?",9,1,5
"o,2,a,m",7,4,4
"o,2,a,n",7,2,4
"o,2,a,x",8,6,4
"o,2,cc,c,o",6,1,5
"o,2,cc,c,o,Z",5,1,6
"o,2,cc,o,M,c^c,x",3,1,7
"o,2,o,2",3,1,4
"o,2,o,8,a,m,8,9",8,1,8
"o,4,8",3,1,3
"o,4,a,m",4,1,4
"o,4,o,M,a,Z",3,1,6
"o,4,o,M,a,m",8,1,6
"o,4,o,M,a,x,9",7,1,7
"o,4,o,N,a,n",6,3,6
"o,4,o,a,Z",3,1,5
"o,4,o,c,N,c,9",4,1,7
"o,4,o,c,c,o,x",2,1,7
"o,4,o,c,o,2,a,n",8,1,8
"o,8",5,6,2
"o,8,2",5,1,3
"o,8,9",7,36,3
"o,8,9,2",0,1,4
"o,8,9,2,a,m",1,1,6
"o,8,9,8",5,1,4
"o,8,?,c,c,9",2,1,6
"o,8,Z",9,1,3
"o,8,a,2,m?",9,1,5
"o,8,a,?",0,1,4
"o,8,a,Q",5,5,4
"o,8,a,Z",8,22,4
"o,8,a,i",3,2,4
"o,8,a,i,8,9",2,1,6
"o,8,a,i,Z",1,2,5
"o,8,a,m",7,50,4
"o,8,a,m+",6,4,4
"o,8,a,m,x,9",2,1,6
"o,8,a,n",8,15,4
"o,8,a,n,Q",3,1,5
"o,8,a,n,Z",9,1,5
"o,8,a,n,x",3,1,5
"o,8,a,x",3,10,4
"o,8,a,x,8,9",2,1,6
"o,8,a,x,9",1,2,5
"o,8,a,x,9,8,a,?,?",9,1,9
"o,8,a,x,a,Z",6,1,6
"o,8,a,x,a,x,9",7,1,7
"o,8,c,9",2,1,4
"o,8,c,c,8,9",1,2,6
"o,8,c,c,8,a,m",0,1,7
"o,8,c,c,9",8,2,5
"o,8,c,c,c,8",1,1,6
"o,8,c,c,c,9",4,1,6
"o,8,c,c,c,c,o,8,x",8,1,9
"o,8,c,o,Z",2,1,5
"o,8,c^c,c,9",4,1,5
"o,8,c^c,cc,o,x",7,1,6
"o,8,cc,9",5,1,4
"o,8,cc,a,m",3,1,5
"o,8,cc,c,8,9",4,1,6
"o,8,cc,c,9",7,1,5
"o,8,cc,c,c,2",5,1,6
"o,8,o,Q",8,1,4
"o,8,o,Z",9,6,4
"o,8,o,Z,9",9,1,5
"o,8,o,m",2,1,4
"o,8,o,x",3,2,4
"o,8,x",8,4,3
"o,9",8,5,2
"o,9,2",5,1,3
"o,9,8,a,Z",9,1,5
"o,9,M,c,c,9",7,1,6
"o,9,M,o,9,8",3,1,6
"o,9,M,o,Z",8,1,5
"o,9,N,c,c,8,9",1,1,7
"o,9,N,c,c,9",5,2,6
"o,9,N,c,c,c,9",3,1,7
"o,9,N,c^c,9",5,1,5
"o,9,N,cc,o,Z",5,1,6
"o,9,c^c,9",5,1,4
"o,?",8,2,2
"o,?,9",7,2,3
"o,?,?",6,1,3
"o,?,?,9",8,1,4
"o,?,M,c,c,o,x",4,1,7
"o,?,c,c,2",8,1,5
"o,?,c,c,8,9",4,1,6
"o,?,c,o,c,8,?,Z",9,1,8
"o,?,cc,c,8,9",1,1,6
"o,?,cc,o,x",3,1,5
"o,M",0,8,2
"o,M,8",8,1,3
"o,M,8,9",5,2,4
"o,M,8,a,8,9",1,1,6
"o,M,8,a,x",1,1,5
"o,M,8,o,Z,8,9",9,1,7
"o,M,9",3,97,3
"o,M,9,2,a,m",1,1,6
"o,M,9,8",8,1,4
"o,M,9,8,9",3,4,5
"o,M,9,8,a",7,1,5
"o,M,9,8,a,Z,9",9,1,7
"o,M,9,8,a,x",5,1,6
"o,M,9,?",3,1,4
"o,M,9,M,a,Q",3,2,6
"o,M,9,M,c,c,o,8,a,n",8,1,10
"o,M,9,M,cc,9",5,1,6
"o,M,9,M,cc,o,x",3,1,7
"o,M,9,N,9",3,1,5
"o,M,9,N,a,x",3,1,6
"o,M,9,N,c,c,9",3,1,7
"o,M,9,c^c,9",3,1,5
"o,M,9,cc,c,9",0,1,6
"o,M,9,o,x",3,1,5
"o,M,?,?",5,1,4
"o,M,?,Z",1,1,4
"o,M,a",6,1,3
"o,M,a,2",7,8,4
"o,M,a,2,o,8,x,a,Z,9",9,1,10
"o,M,a,?",6,4,4
